datum,partei,sz_avr,sz_err,ci_higher,ci_lower
2015-02-27,CDU/CSU,0.414,0.024734,0.438734,0.389266
2015-02-27,SPD,0.249,0.0217,0.2707,0.2273
2015-02-27,Grüne,0.097,0.014922,0.111922,0.082078
2015-02-27,FDP,0.04,0.009638,0.049638,0.030362
2015-02-27,Linke,0.086,0.014016,0.100016,0.071984
2015-02-27,AfD,0.064,0.012348,0.076348,0.051652
2015-02-28,CDU/CSU,0.414,0.02476,0.43876,0.38924
2015-02-28,SPD,0.247,0.021678,0.268678,0.225322
2015-02-28,Grüne,0.097,0.014938,0.111938,0.082062
2015-02-28,FDP,0.04,0.00965,0.04965,0.03035
2015-02-28,Linke,0.086,0.014032,0.100032,0.071968
2015-02-28,AfD,0.064,0.01236,0.07636,0.05164
2015-03-04,CDU/CSU,0.412,0.024746,0.436746,0.387254
2015-03-04,SPD,0.247,0.021676,0.268676,0.225324
2015-03-04,Grüne,0.097,0.014936,0.111936,0.082064
2015-03-04,FDP,0.04,0.00965,0.04965,0.03035
2015-03-04,Linke,0.086,0.01403,0.10003,0.07197
2015-03-04,AfD,0.066,0.012498,0.078498,0.053502
2015-03-05,CDU/CSU,0.41,0.023664,0.433664,0.386336
2015-03-05,SPD,0.249,0.020816,0.269816,0.228184
2015-03-05,Grüne,0.097,0.01429,0.11129,0.08271
2015-03-05,FDP,0.042,0.00954,0.05154,0.03246
2015-03-05,Linke,0.088,0.013596,0.101596,0.074404
2015-03-05,AfD,0.064,0.011768,0.075768,0.052232
2015-03-07,CDU/CSU,0.408,0.023638,0.431638,0.384362
2015-03-07,SPD,0.249,0.020808,0.269808,0.228192
2015-03-07,Grüne,0.099,0.014396,0.113396,0.084604
2015-03-07,FDP,0.042,0.009536,0.051536,0.032464
2015-03-07,Linke,0.088,0.01359,0.10159,0.07441
2015-03-07,AfD,0.066,0.011908,0.077908,0.054092
2015-03-11,CDU/CSU,0.408,0.023636,0.431636,0.384364
2015-03-11,SPD,0.249,0.020808,0.269808,0.228192
2015-03-11,Grüne,0.099,0.014396,0.113396,0.084604
2015-03-11,FDP,0.042,0.009536,0.051536,0.032464
2015-03-11,Linke,0.088,0.01359,0.10159,0.07441
2015-03-11,AfD,0.064,0.011768,0.075768,0.052232
2015-03-13,CDU/CSU,0.412,0.024542,0.436542,0.387458
2015-03-13,CDU/CSU,0.412,0.024542,0.436542,0.387458
2015-03-13,CDU/CSU,0.412,0.024542,0.436542,0.387458
2015-03-13,CDU/CSU,0.412,0.024542,0.436542,0.387458
2015-03-13,SPD,0.245,0.021438,0.266438,0.223562
2015-03-13,SPD,0.245,0.021438,0.266438,0.223562
2015-03-13,SPD,0.245,0.021438,0.266438,0.223562
2015-03-13,SPD,0.245,0.021438,0.266438,0.223562
2015-03-13,Grüne,0.099,0.01494,0.11394,0.08406
2015-03-13,Grüne,0.099,0.01494,0.11394,0.08406
2015-03-13,Grüne,0.099,0.01494,0.11394,0.08406
2015-03-13,Grüne,0.099,0.01494,0.11394,0.08406
2015-03-13,FDP,0.042,0.009898,0.051898,0.032102
2015-03-13,FDP,0.042,0.009898,0.051898,0.032102
2015-03-13,FDP,0.042,0.009898,0.051898,0.032102
2015-03-13,FDP,0.042,0.009898,0.051898,0.032102
2015-03-13,Linke,0.09,0.01427,0.10427,0.07573
2015-03-13,Linke,0.09,0.01427,0.10427,0.07573
2015-03-13,Linke,0.09,0.01427,0.10427,0.07573
2015-03-13,Linke,0.09,0.01427,0.10427,0.07573
2015-03-13,AfD,0.062,0.011986,0.073986,0.050014
2015-03-13,AfD,0.062,0.011986,0.073986,0.050014
2015-03-13,AfD,0.062,0.011986,0.073986,0.050014
2015-03-13,AfD,0.062,0.011986,0.073986,0.050014
2015-03-14,CDU/CSU,0.414,0.024948,0.438948,0.389052
2015-03-14,SPD,0.243,0.021728,0.264728,0.221272
2015-03-14,Grüne,0.101,0.015294,0.116294,0.085706
2015-03-14,FDP,0.042,0.010052,0.052052,0.031948
2015-03-14,Linke,0.09,0.014496,0.104496,0.075504
2015-03-14,AfD,0.06,0.01203,0.07203,0.04797
2015-03-18,CDU/CSU,0.414,0.024952,0.438952,0.389048
2015-03-18,SPD,0.243,0.02173,0.26473,0.22127
2015-03-18,Grüne,0.101,0.015296,0.116296,0.085704
2015-03-18,FDP,0.042,0.010052,0.052052,0.031948
2015-03-18,Linke,0.09,0.014498,0.104498,0.075502
2015-03-18,AfD,0.06,0.012032,0.072032,0.047968
2015-03-19,CDU/CSU,0.415,0.024788,0.439788,0.390212
2015-03-19,SPD,0.244,0.021604,0.265604,0.222396
2015-03-19,Grüne,0.101,0.015192,0.116192,0.085808
2015-03-19,FDP,0.042,0.009974,0.051974,0.032026
2015-03-19,Linke,0.088,0.014246,0.102246,0.073754
2015-03-19,AfD,0.06,0.011948,0.071948,0.048052
2015-03-21,CDU/CSU,0.415,0.026472,0.441472,0.388528
2015-03-21,SPD,0.244,0.023066,0.267066,0.220934
2015-03-21,Grüne,0.099,0.016104,0.115104,0.082896
2015-03-21,FDP,0.042,0.010646,0.052646,0.031354
2015-03-21,Linke,0.088,0.015226,0.103226,0.072774
2015-03-21,AfD,0.06,0.012762,0.072762,0.047238
2015-03-25,CDU/CSU,0.415,0.026472,0.441472,0.388528
2015-03-25,SPD,0.244,0.023066,0.267066,0.220934
2015-03-25,Grüne,0.101,0.016212,0.117212,0.084788
2015-03-25,FDP,0.042,0.010646,0.052646,0.031354
2015-03-25,Linke,0.086,0.015108,0.101108,0.070892
2015-03-25,AfD,0.058,0.012608,0.070608,0.045392
2015-03-27,CDU/CSU,0.411,0.02654,0.43754,0.38446
2015-03-27,SPD,0.246,0.023222,0.269222,0.222778
2015-03-27,Grüne,0.103,0.016418,0.119418,0.086582
2015-03-27,FDP,0.042,0.010682,0.052682,0.031318
2015-03-27,Linke,0.086,0.01517,0.10117,0.07083
2015-03-27,AfD,0.058,0.012658,0.070658,0.045342
2015-03-28,CDU/CSU,0.413,0.024956,0.437956,0.388044
2015-03-28,SPD,0.248,0.021886,0.269886,0.226114
2015-03-28,Grüne,0.101,0.015316,0.116316,0.085684
2015-03-28,FDP,0.044,0.010244,0.054244,0.033756
2015-03-28,Linke,0.084,0.014104,0.098104,0.069896
2015-03-28,AfD,0.058,0.011884,0.069884,0.046116
2015-03-31,CDU/CSU,0.415,0.024966,0.439966,0.390034
2015-03-31,SPD,0.246,0.021834,0.267834,0.224166
2015-03-31,Grüne,0.101,0.015314,0.116314,0.085686
2015-03-31,FDP,0.042,0.01007,0.05207,0.03193
2015-03-31,Linke,0.086,0.01422,0.10022,0.07178
2015-03-31,AfD,0.06,0.012036,0.072036,0.047964
2015-04-02,CDU/CSU,0.415,0.023846,0.438846,0.391154
2015-04-02,SPD,0.248,0.020922,0.268922,0.227078
2015-04-02,Grüne,0.099,0.014472,0.113472,0.084528
2015-04-02,FDP,0.042,0.009622,0.051622,0.032378
2015-04-02,Linke,0.086,0.013568,0.099568,0.072432
2015-04-02,AfD,0.06,0.011494,0.071494,0.048506
2015-04-04,CDU/CSU,0.415,0.023388,0.438388,0.391612
2015-04-04,SPD,0.248,0.02052,0.26852,0.22748
2015-04-04,Grüne,0.099,0.014206,0.113206,0.084794
2015-04-04,FDP,0.04,0.00924,0.04924,0.03076
2015-04-04,Linke,0.088,0.013438,0.101438,0.074562
2015-04-04,AfD,0.058,0.011114,0.069114,0.046886
2015-04-08,CDU/CSU,0.415,0.023848,0.438848,0.391152
2015-04-08,SPD,0.248,0.020912,0.268912,0.227088
2015-04-08,Grüne,0.099,0.014484,0.113484,0.084516
2015-04-08,FDP,0.04,0.009424,0.049424,0.030576
2015-04-08,Linke,0.088,0.013704,0.101704,0.074296
2015-04-08,AfD,0.058,0.011336,0.069336,0.046664
2015-04-11,CDU/CSU,0.413,0.024958,0.437958,0.388042
2015-04-11,SPD,0.248,0.021902,0.269902,0.226098
2015-04-11,Grüne,0.101,0.015282,0.116282,0.085718
2015-04-11,FDP,0.04,0.009872,0.049872,0.030128
2015-04-11,Linke,0.088,0.014358,0.102358,0.073642
2015-04-11,AfD,0.058,0.011834,0.069834,0.046166
2015-04-15,CDU/CSU,0.413,0.024954,0.437954,0.388046
2015-04-15,SPD,0.25,0.021954,0.271954,0.228046
2015-04-15,Grüne,0.101,0.01528,0.11628,0.08572
2015-04-15,FDP,0.042,0.010062,0.052062,0.031938
2015-04-15,Linke,0.086,0.014226,0.100226,0.071774
2015-04-15,AfD,0.056,0.01166,0.06766,0.04434
2015-04-16,CDU/CSU,0.411,0.025054,0.436054,0.385946
2015-04-16,SPD,0.251,0.022088,0.273088,0.228912
2015-04-16,Grüne,0.101,0.015352,0.116352,0.085648
2015-04-16,FDP,0.042,0.010116,0.052116,0.031884
2015-04-16,Linke,0.087,0.01437,0.10137,0.07263
2015-04-16,AfD,0.056,0.011718,0.067718,0.044282
2015-04-17,CDU/CSU,0.411,0.025042,0.436042,0.385958
2015-04-17,SPD,0.253,0.02214,0.27514,0.23086
2015-04-17,Grüne,0.099,0.015202,0.114202,0.083798
2015-04-17,FDP,0.042,0.010112,0.052112,0.031888
2015-04-17,Linke,0.087,0.014362,0.101362,0.072638
2015-04-17,AfD,0.056,0.011712,0.067712,0.044288
2015-04-18,CDU/CSU,0.411,0.023894,0.434894,0.387106
2015-04-18,SPD,0.253,0.02113,0.27413,0.23187
2015-04-18,Grüne,0.099,0.014502,0.113502,0.084498
2015-04-18,FDP,0.042,0.009654,0.051654,0.032346
2015-04-18,Linke,0.087,0.013694,0.100694,0.073306
2015-04-18,AfD,0.058,0.011362,0.069362,0.046638
2015-04-22,CDU/CSU,0.411,0.02344,0.43444,0.38756
2015-04-22,SPD,0.253,0.020736,0.273736,0.232264
2015-04-22,Grüne,0.099,0.014228,0.113228,0.084772
2015-04-22,FDP,0.04,0.009282,0.049282,0.030718
2015-04-22,Linke,0.087,0.013444,0.100444,0.073556
2015-04-22,AfD,0.06,0.011316,0.071316,0.048684
2015-04-24,CDU/CSU,0.411,0.024554,0.435554,0.386446
2015-04-24,SPD,0.251,0.021642,0.272642,0.229358
2015-04-24,Grüne,0.101,0.015066,0.116066,0.085934
2015-04-24,FDP,0.04,0.009726,0.049726,0.030274
2015-04-24,Linke,0.085,0.013908,0.098908,0.071092
2015-04-24,AfD,0.06,0.011854,0.071854,0.048146
2015-04-25,CDU/CSU,0.411,0.023958,0.434958,0.387042
2015-04-25,SPD,0.251,0.021118,0.272118,0.229882
2015-04-25,Grüne,0.101,0.014704,0.115704,0.086296
2015-04-25,FDP,0.04,0.00949,0.04949,0.03051
2015-04-25,Linke,0.083,0.01346,0.09646,0.06954
2015-04-25,AfD,0.06,0.011568,0.071568,0.048432
2015-04-29,CDU/CSU,0.411,0.023954,0.434954,0.387046
2015-04-29,SPD,0.251,0.021116,0.272116,0.229884
2015-04-29,Grüne,0.101,0.014702,0.115702,0.086298
2015-04-29,FDP,0.04,0.009488,0.049488,0.030512
2015-04-29,Linke,0.085,0.013574,0.098574,0.071426
2015-04-29,AfD,0.056,0.01124,0.06724,0.04476
2015-05-03,CDU/CSU,0.411,0.023752,0.434752,0.387248
2015-05-03,SPD,0.251,0.020936,0.271936,0.230064
2015-05-03,Grüne,0.101,0.014578,0.115578,0.086422
2015-05-03,FDP,0.038,0.009242,0.047242,0.028758
2015-05-03,Linke,0.087,0.013558,0.100558,0.073442
2015-05-03,AfD,0.056,0.01114,0.06714,0.04486
2015-05-06,CDU/CSU,0.411,0.024214,0.435214,0.386786
2015-05-06,SPD,0.251,0.021334,0.272334,0.229666
2015-05-06,Grüne,0.101,0.014856,0.115856,0.086144
2015-05-06,FDP,0.038,0.009426,0.047426,0.028574
2015-05-06,Linke,0.087,0.013826,0.100826,0.073174
2015-05-06,AfD,0.056,0.011324,0.067324,0.044676
2015-05-07,CDU/CSU,0.409,0.023072,0.432072,0.385928
2015-05-07,SPD,0.253,0.02042,0.27342,0.23258
2015-05-07,Grüne,0.099,0.014012,0.113012,0.084988
2015-05-07,FDP,0.038,0.00898,0.04698,0.02902
2015-05-07,Linke,0.089,0.013356,0.102356,0.075644
2015-05-07,AfD,0.056,0.010782,0.066782,0.045218
2015-05-09,CDU/CSU,0.407,0.02434,0.43134,0.38266
2015-05-09,SPD,0.253,0.021552,0.274552,0.231448
2015-05-09,Grüne,0.099,0.014796,0.113796,0.084204
2015-05-09,FDP,0.038,0.009426,0.047426,0.028574
2015-05-09,Linke,0.091,0.01423,0.10523,0.07677
2015-05-09,AfD,0.056,0.011404,0.067404,0.044596
2015-05-12,CDU/CSU,0.405,0.023868,0.428868,0.381132
2015-05-12,SPD,0.251,0.021108,0.272108,0.229892
2015-05-12,Grüne,0.103,0.014714,0.117714,0.088286
2015-05-12,FDP,0.038,0.009244,0.047244,0.028756
2015-05-12,Linke,0.091,0.013964,0.104964,0.077036
2015-05-12,AfD,0.058,0.011394,0.069394,0.046606
2015-05-16,CDU/CSU,0.405,0.023758,0.428758,0.381242
2015-05-16,SPD,0.251,0.021012,0.272012,0.229988
2015-05-16,Grüne,0.103,0.014648,0.117648,0.088352
2015-05-16,FDP,0.04,0.009432,0.049432,0.030568
2015-05-16,Linke,0.089,0.013774,0.102774,0.075226
2015-05-16,AfD,0.056,0.011168,0.067168,0.044832
2015-05-20,CDU/CSU,0.403,0.024194,0.427194,0.378806
2015-05-20,SPD,0.249,0.021342,0.270342,0.227658
2015-05-20,Grüne,0.101,0.014842,0.115842,0.086158
2015-05-20,FDP,0.044,0.009976,0.053976,0.034024
2015-05-20,Linke,0.089,0.014038,0.103038,0.074962
2015-05-20,AfD,0.056,0.011368,0.067368,0.044632
2015-05-21,CDU/CSU,0.407,0.025294,0.432294,0.381706
2015-05-21,CDU/CSU,0.407,0.025294,0.432294,0.381706
2015-05-21,CDU/CSU,0.407,0.025294,0.432294,0.381706
2015-05-21,CDU/CSU,0.407,0.025294,0.432294,0.381706
2015-05-21,SPD,0.249,0.022288,0.271288,0.226712
2015-05-21,SPD,0.249,0.022288,0.271288,0.226712
2015-05-21,SPD,0.249,0.022288,0.271288,0.226712
2015-05-21,SPD,0.249,0.022288,0.271288,0.226712
2015-05-21,Grüne,0.099,0.015318,0.114318,0.083682
2015-05-21,Grüne,0.099,0.015318,0.114318,0.083682
2015-05-21,Grüne,0.099,0.015318,0.114318,0.083682
2015-05-21,Grüne,0.099,0.015318,0.114318,0.083682
2015-05-21,FDP,0.046,0.010666,0.056666,0.035334
2015-05-21,FDP,0.046,0.010666,0.056666,0.035334
2015-05-21,FDP,0.046,0.010666,0.056666,0.035334
2015-05-21,FDP,0.046,0.010666,0.056666,0.035334
2015-05-21,Linke,0.09,0.014732,0.104732,0.075268
2015-05-21,Linke,0.09,0.014732,0.104732,0.075268
2015-05-21,Linke,0.09,0.014732,0.104732,0.075268
2015-05-21,Linke,0.09,0.014732,0.104732,0.075268
2015-05-21,AfD,0.052,0.011438,0.063438,0.040562
2015-05-21,AfD,0.052,0.011438,0.063438,0.040562
2015-05-21,AfD,0.052,0.011438,0.063438,0.040562
2015-05-21,AfD,0.052,0.011438,0.063438,0.040562
2015-05-22,CDU/CSU,0.405,0.02526,0.43026,0.37974
2015-05-22,SPD,0.249,0.022276,0.271276,0.226724
2015-05-22,Grüne,0.101,0.015454,0.116454,0.085546
2015-05-22,FDP,0.048,0.010944,0.058944,0.037056
2015-05-22,Linke,0.09,0.014724,0.104724,0.075276
2015-05-22,AfD,0.05,0.011214,0.061214,0.038786
2015-05-23,CDU/CSU,0.405,0.024904,0.429904,0.380096
2015-05-23,SPD,0.251,0.022008,0.273008,0.228992
2015-05-23,Grüne,0.099,0.015122,0.114122,0.083878
2015-05-23,FDP,0.05,0.01098,0.06098,0.03902
2015-05-23,Linke,0.09,0.014516,0.104516,0.075484
2015-05-23,AfD,0.05,0.011054,0.061054,0.038946
2015-05-27,CDU/CSU,0.403,0.024436,0.427436,0.378564
2015-05-27,SPD,0.253,0.021678,0.274678,0.231322
2015-05-27,Grüne,0.099,0.014834,0.113834,0.084166
2015-05-27,FDP,0.052,0.0109,0.0629,0.0411
2015-05-27,Linke,0.09,0.014252,0.104252,0.075748
2015-05-27,AfD,0.048,0.010682,0.058682,0.037318
2015-05-30,CDU/CSU,0.403,0.02494,0.42794,0.37806
2015-05-30,SPD,0.251,0.022078,0.273078,0.228922
2015-05-30,Grüne,0.101,0.015256,0.116256,0.085744
2015-05-30,FDP,0.054,0.011304,0.065304,0.042696
2015-05-30,Linke,0.09,0.014546,0.104546,0.075454
2015-05-30,AfD,0.048,0.010906,0.058906,0.037094
2015-06-02,CDU/CSU,0.405,0.024958,0.429958,0.380042
2015-06-02,SPD,0.251,0.022078,0.273078,0.228922
2015-06-02,Grüne,0.099,0.015156,0.114156,0.083844
2015-06-02,FDP,0.052,0.011166,0.063166,0.040834
2015-06-02,Linke,0.092,0.014656,0.106656,0.077344
2015-06-02,AfD,0.05,0.011078,0.061078,0.038922
2015-06-03,CDU/CSU,0.403,0.023848,0.426848,0.379152
2015-06-03,SPD,0.249,0.021048,0.270048,0.227952
2015-06-03,Grüne,0.101,0.014662,0.115662,0.086338
2015-06-03,FDP,0.054,0.010882,0.064882,0.043118
2015-06-03,Linke,0.092,0.014022,0.106022,0.077978
2015-06-03,AfD,0.05,0.010596,0.060596,0.039404
2015-06-06,CDU/CSU,0.403,0.024356,0.427356,0.378644
2015-06-06,SPD,0.249,0.021496,0.270496,0.227504
2015-06-06,Grüne,0.101,0.014972,0.115972,0.086028
2015-06-06,FDP,0.052,0.010928,0.062928,0.041072
2015-06-06,Linke,0.094,0.01446,0.10846,0.07954
2015-06-06,AfD,0.05,0.010822,0.060822,0.039178
2015-06-10,CDU/CSU,0.405,0.024368,0.429368,0.380632
2015-06-10,SPD,0.251,0.021544,0.272544,0.229456
2015-06-10,Grüne,0.101,0.01497,0.11597,0.08603
2015-06-10,FDP,0.052,0.010926,0.062926,0.041074
2015-06-10,Linke,0.092,0.01435,0.10635,0.07765
2015-06-10,AfD,0.048,0.01065,0.05865,0.03735
2015-06-12,CDU/CSU,0.407,0.02439,0.43139,0.38261
2015-06-12,SPD,0.249,0.021482,0.270482,0.227518
2015-06-12,Grüne,0.101,0.01497,0.11597,0.08603
2015-06-12,FDP,0.052,0.010926,0.062926,0.041074
2015-06-12,Linke,0.094,0.014506,0.108506,0.079494
2015-06-12,AfD,0.046,0.010404,0.056404,0.035596
2015-06-13,CDU/CSU,0.407,0.0234,0.4304,0.3836
2015-06-13,SPD,0.249,0.020608,0.269608,0.228392
2015-06-13,Grüne,0.101,0.014364,0.115364,0.086636
2015-06-13,FDP,0.052,0.010486,0.062486,0.041514
2015-06-13,Linke,0.092,0.013786,0.105786,0.078214
2015-06-13,AfD,0.046,0.009964,0.055964,0.036036
2015-06-17,CDU/CSU,0.407,0.023402,0.430402,0.383598
2015-06-17,SPD,0.247,0.02056,0.26756,0.22644
2015-06-17,Grüne,0.103,0.014466,0.117466,0.088534
2015-06-17,FDP,0.05,0.010334,0.060334,0.039666
2015-06-17,Linke,0.092,0.013786,0.105786,0.078214
2015-06-17,AfD,0.048,0.010136,0.058136,0.037864
2015-06-19,CDU/CSU,0.407,0.024518,0.431518,0.382482
2015-06-19,SPD,0.247,0.021546,0.268546,0.225454
2015-06-19,Grüne,0.103,0.015148,0.118148,0.087852
2015-06-19,FDP,0.048,0.010632,0.058632,0.037368
2015-06-19,Linke,0.094,0.014608,0.108608,0.079392
2015-06-19,AfD,0.048,0.010632,0.058632,0.037368
2015-06-20,CDU/CSU,0.407,0.024178,0.431178,0.382822
2015-06-20,SPD,0.247,0.021246,0.268246,0.225754
2015-06-20,Grüne,0.103,0.01494,0.11794,0.08806
2015-06-20,FDP,0.048,0.010482,0.058482,0.037518
2015-06-20,Linke,0.094,0.01441,0.10841,0.07959
2015-06-20,AfD,0.048,0.010482,0.058482,0.037518
2015-06-24,CDU/CSU,0.407,0.02418,0.43118,0.38282
2015-06-24,SPD,0.247,0.021246,0.268246,0.225754
2015-06-24,Grüne,0.101,0.01484,0.11584,0.08616
2015-06-24,FDP,0.048,0.010482,0.058482,0.037518
2015-06-24,Linke,0.096,0.01452,0.11052,0.08148
2015-06-24,AfD,0.046,0.01031,0.05631,0.03569
2015-06-27,CDU/CSU,0.409,0.024176,0.433176,0.384824
2015-06-27,SPD,0.245,0.021182,0.266182,0.223818
2015-06-27,Grüne,0.101,0.014828,0.115828,0.086172
2015-06-27,FDP,0.046,0.010308,0.056308,0.035692
2015-06-27,Linke,0.098,0.014612,0.112612,0.083388
2015-06-27,AfD,0.046,0.0103,0.0563,0.0357
2015-07-01,CDU/CSU,0.411,0.024186,0.435186,0.386814
2015-07-01,SPD,0.245,0.02118,0.26618,0.22382
2015-07-01,Grüne,0.101,0.014826,0.115826,0.086174
2015-07-01,FDP,0.046,0.010306,0.056306,0.035694
2015-07-01,Linke,0.098,0.01461,0.11261,0.08339
2015-07-01,AfD,0.046,0.010298,0.056298,0.035702
2015-07-02,CDU/CSU,0.411,0.023072,0.434072,0.387928
2015-07-02,SPD,0.245,0.020198,0.265198,0.224802
2015-07-02,Grüne,0.103,0.014276,0.117276,0.088724
2015-07-02,FDP,0.046,0.009812,0.055812,0.036188
2015-07-02,Linke,0.098,0.01393,0.11193,0.08407
2015-07-02,AfD,0.046,0.009804,0.055804,0.036196
2015-07-03,CDU/CSU,0.411,0.023062,0.434062,0.387938
2015-07-03,SPD,0.247,0.020252,0.267252,0.226748
2015-07-03,Grüne,0.103,0.01427,0.11727,0.08873
2015-07-03,FDP,0.046,0.009808,0.055808,0.036192
2015-07-03,Linke,0.096,0.01377,0.10977,0.08223
2015-07-03,AfD,0.046,0.0098,0.0558,0.0362
2015-07-04,CDU/CSU,0.409,0.023434,0.432434,0.385566
2015-07-04,SPD,0.247,0.02059,0.26759,0.22641
2015-07-04,Grüne,0.105,0.014614,0.119614,0.090386
2015-07-04,FDP,0.046,0.009962,0.055962,0.036038
2015-07-04,Linke,0.096,0.014006,0.110006,0.081994
2015-07-04,AfD,0.046,0.009972,0.055972,0.036028
2015-07-08,CDU/CSU,0.409,0.023436,0.432436,0.385564
2015-07-08,SPD,0.247,0.020592,0.267592,0.226408
2015-07-08,Grüne,0.107,0.014716,0.121716,0.092284
2015-07-08,FDP,0.046,0.009964,0.055964,0.036036
2015-07-08,Linke,0.096,0.014008,0.110008,0.081992
2015-07-08,AfD,0.046,0.009974,0.055974,0.036026
2015-07-12,CDU/CSU,0.413,0.023892,0.436892,0.389108
2015-07-12,SPD,0.251,0.021066,0.272066,0.229934
2015-07-12,Grüne,0.105,0.014868,0.119868,0.090132
2015-07-12,FDP,0.046,0.010134,0.056134,0.035866
2015-07-12,Linke,0.096,0.014268,0.110268,0.081732
2015-07-12,AfD,0.042,0.00973,0.05173,0.03227
2015-07-14,CDU/CSU,0.413,0.023892,0.436892,0.389108
2015-07-14,SPD,0.251,0.021066,0.272066,0.229934
2015-07-14,Grüne,0.105,0.014868,0.119868,0.090132
2015-07-14,FDP,0.044,0.009962,0.053962,0.034038
2015-07-14,Linke,0.096,0.014266,0.110266,0.081734
2015-07-14,AfD,0.042,0.00973,0.05173,0.03227
2015-07-17,CDU/CSU,0.415,0.024946,0.439946,0.390054
2015-07-17,SPD,0.249,0.021904,0.270904,0.227096
2015-07-17,Grüne,0.105,0.015526,0.120526,0.089474
2015-07-17,FDP,0.046,0.010658,0.056658,0.035342
2015-07-17,Linke,0.094,0.014728,0.108728,0.079272
2015-07-17,AfD,0.04,0.009918,0.049918,0.030082
2015-07-18,CDU/CSU,0.417,0.024842,0.441842,0.392158
2015-07-18,SPD,0.247,0.02175,0.26875,0.22525
2015-07-18,Grüne,0.107,0.01557,0.12257,0.09143
2015-07-18,FDP,0.046,0.010612,0.056612,0.035388
2015-07-18,Linke,0.092,0.014534,0.106534,0.077466
2015-07-18,AfD,0.042,0.010104,0.052104,0.031896
2015-07-22,CDU/CSU,0.415,0.02483,0.43983,0.39017
2015-07-22,SPD,0.249,0.0218,0.2708,0.2272
2015-07-22,Grüne,0.105,0.01547,0.12047,0.08953
2015-07-22,FDP,0.048,0.010784,0.058784,0.037216
2015-07-22,Linke,0.092,0.014536,0.106536,0.077464
2015-07-22,AfD,0.042,0.010104,0.052104,0.031896
2015-07-24,CDU/CSU,0.415,0.024682,0.439682,0.390318
2015-07-24,SPD,0.247,0.021606,0.268606,0.225394
2015-07-24,Grüne,0.105,0.015374,0.120374,0.089626
2015-07-24,FDP,0.048,0.010726,0.058726,0.037274
2015-07-24,Linke,0.092,0.014448,0.106448,0.077552
2015-07-24,AfD,0.042,0.010046,0.052046,0.031954
2015-07-25,CDU/CSU,0.415,0.025338,0.440338,0.389662
2015-07-25,SPD,0.245,0.02212,0.26712,0.22288
2015-07-25,Grüne,0.103,0.015656,0.118656,0.087344
2015-07-25,FDP,0.048,0.010984,0.058984,0.037016
2015-07-25,Linke,0.094,0.014968,0.108968,0.079032
2015-07-25,AfD,0.04,0.010046,0.050046,0.029954
2015-07-29,CDU/CSU,0.417,0.02535,0.44235,0.39165
2015-07-29,SPD,0.243,0.02207,0.26507,0.22093
2015-07-29,Grüne,0.103,0.015656,0.118656,0.087344
2015-07-29,FDP,0.046,0.010812,0.056812,0.035188
2015-07-29,Linke,0.094,0.014968,0.108968,0.079032
2015-07-29,AfD,0.038,0.009848,0.047848,0.028152
2015-07-30,CDU/CSU,0.419,0.024328,0.443328,0.394672
2015-07-30,SPD,0.243,0.021166,0.264166,0.221834
2015-07-30,Grüne,0.103,0.014994,0.117994,0.088006
2015-07-30,FDP,0.044,0.010112,0.054112,0.033888
2015-07-30,Linke,0.094,0.014362,0.108362,0.079638
2015-07-30,AfD,0.038,0.009434,0.047434,0.028566
2015-08-01,CDU/CSU,0.419,0.023768,0.442768,0.395232
2015-08-01,SPD,0.243,0.020682,0.263682,0.222318
2015-08-01,Grüne,0.103,0.014654,0.117654,0.088346
2015-08-01,FDP,0.044,0.009892,0.053892,0.034108
2015-08-01,Linke,0.092,0.013898,0.105898,0.078102
2015-08-01,AfD,0.038,0.00924,0.04724,0.02876
2015-08-05,CDU/CSU,0.417,0.023756,0.440756,0.393244
2015-08-05,SPD,0.245,0.020732,0.265732,0.224268
2015-08-05,Grüne,0.103,0.014654,0.117654,0.088346
2015-08-05,FDP,0.046,0.010064,0.056064,0.035936
2015-08-05,Linke,0.09,0.01379,0.10379,0.07621
2015-08-05,AfD,0.038,0.00924,0.04724,0.02876
2015-08-08,CDU/CSU,0.417,0.023758,0.440758,0.393242
2015-08-08,SPD,0.245,0.020734,0.265734,0.224266
2015-08-08,Grüne,0.103,0.014656,0.117656,0.088344
2015-08-08,FDP,0.046,0.010064,0.056064,0.035936
2015-08-08,Linke,0.092,0.013916,0.105916,0.078084
2015-08-08,AfD,0.04,0.009472,0.049472,0.030528
2015-08-12,CDU/CSU,0.421,0.023784,0.444784,0.397216
2015-08-12,SPD,0.243,0.020686,0.263686,0.222314
2015-08-12,Grüne,0.103,0.014656,0.117656,0.088344
2015-08-12,FDP,0.046,0.010064,0.056064,0.035936
2015-08-12,Linke,0.092,0.013916,0.105916,0.078084
2015-08-12,AfD,0.04,0.009472,0.049472,0.030528
2015-08-14,CDU/CSU,0.421,0.024816,0.445816,0.396184
2015-08-14,SPD,0.243,0.021578,0.264578,0.221422
2015-08-14,Grüne,0.103,0.01531,0.11831,0.08769
2015-08-14,FDP,0.044,0.010252,0.054252,0.033748
2015-08-14,Linke,0.092,0.014514,0.106514,0.077486
2015-08-14,AfD,0.04,0.009882,0.049882,0.030118
2015-08-16,CDU/CSU,0.421,0.024246,0.445246,0.396754
2015-08-16,SPD,0.243,0.021086,0.264086,0.221914
2015-08-16,Grüne,0.105,0.015068,0.120068,0.089932
